city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,No Major,<1,10/49,Pvt Ltd,4,146,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,2,46,0.0
city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,3,18,0.0
city_61,0.913,Male,Has relevent experience,no_enrollment,High School,Other,>20,10/49,Pvt Ltd,1,77,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Early Stage Startup,2,256,0.0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,never,89,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,19,0.0
city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,>20,1000-4999,NGO,>4,28,0.0
city_67,0.855,Male,Has relevent experience,no_enrollment,High School,STEM,6,1000-4999,Pvt Ltd,1,105,0.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,1000-4999,Pvt Ltd,1,17,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,31,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,NGO,>4,88,0.0
city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,>20,500-999,Pvt Ltd,>4,36,0.0
city_104,0.924,Male,No relevent experience,Full time course,High School,STEM,1,50-99,Pvt Ltd,1,39,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,2,0.0
city_21,0.624,Female,No relevent experience,Full time course,High School,STEM,2,10000+,Public Sector,never,126,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,108,0.0
city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,never,43,0.0
city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,>4,96,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,55,0.0
city_100,0.887,Male,No relevent experience,no_enrollment,High School,STEM,3,10/49,Pvt Ltd,never,12,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,26,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,1,43,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,4,37,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,12,0.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,1,18,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,2,180,0.0
city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,94,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,3,10/49,Pvt Ltd,>4,17,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,35,0.0
city_138,0.836,Male,No relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,never,156,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Funded Startup,1,32,0.0
city_160,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,2,<10,Early Stage Startup,1,43,0.0
city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,24,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,High School,STEM,2,1000-4999,Public Sector,never,46,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Early Stage Startup,2,310,0.0
city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Funded Startup,1,116,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,NGO,1,21,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,High School,STEM,<1,1000-4999,Pvt Ltd,never,15,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,92,0.0
city_16,0.91,Female,No relevent experience,Full time course,High School,Business Degree,2,50-99,Pvt Ltd,1,5,0.0
city_70,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,109,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,15,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,4,176,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,17,10/49,Pvt Ltd,1,18,0.0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,20,50-99,Pvt Ltd,2,68,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,14,0.0
city_67,0.855,Male,No relevent experience,no_enrollment,Phd,Humanities,1,500-999,Pvt Ltd,1,8,0.0
city_28,0.939,Male,No relevent experience,no_enrollment,Graduate,Business Degree,14,1000-4999,Pvt Ltd,>4,100,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,4,52,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,52,0.0
city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,Other,3,100-500,Pvt Ltd,1,42,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,20,0.0
city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,4,10000+,Pvt Ltd,1,194,0.0
city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,No Major,11,100-500,NGO,1,242,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,38,0.0
city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,4,50-99,Funded Startup,1,11,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,No Major,10,100-500,Pvt Ltd,4,292,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,35,0.0
city_90,0.698,Male,No relevent experience,Part time course,Masters,STEM,3,50-99,Pvt Ltd,3,149,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,1,62,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,3,136,0.0
city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,7,500-999,Pvt Ltd,1,196,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,19,1000-4999,Pvt Ltd,never,11,0.0
city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,Arts,<1,100-500,Funded Startup,1,36,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,61,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,14,50-99,Pvt Ltd,4,94,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,1,56,0.0
city_23,0.899,Male,Has relevent experience,no_enrollment,High School,STEM,15,100-500,Pvt Ltd,>4,94,0.0
city_136,0.897,Male,Has relevent experience,Part time course,Masters,STEM,6,50-99,Pvt Ltd,1,44,0.0
city_14,0.698,Male,No relevent experience,Full time course,High School,STEM,2,10000+,Pvt Ltd,never,6,0.0
city_114,0.926,Male,No relevent experience,Full time course,High School,STEM,2,10/49,NGO,1,42,0.0
city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,62,0.0
city_20,0.7959999999999999,Other,No relevent experience,no_enrollment,Graduate,Humanities,7,100-500,Pvt Ltd,1,114,0.0
city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,1,130,0.0
city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,2,10/49,Pvt Ltd,never,24,0.0
city_104,0.924,Male,No relevent experience,Full time course,High School,STEM,10,50-99,Pvt Ltd,2,84,0.0
city_79,0.698,Male,Has relevent experience,Full time course,Masters,STEM,2,50-99,Pvt Ltd,1,95,0.0
city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,2,6,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,2,26,0.0
city_105,0.794,Male,Has relevent experience,Part time course,Graduate,STEM,9,1000-4999,Pvt Ltd,1,11,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,5000-9999,Pvt Ltd,1,121,0.0
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,>4,18,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,3,9,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,4,39,0.0
city_13,0.8270000000000001,Male,No relevent experience,no_enrollment,Masters,STEM,7,<10,Pvt Ltd,1,44,0.0
city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,100-500,Pvt Ltd,1,28,0.0
city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,never,33,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,1000-4999,NGO,>4,74,0.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Primary School,STEM,3,50-99,Pvt Ltd,1,12,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,>4,66,0.0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,>4,282,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,2,34,0.0
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,114,0.0
city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,8,50-99,NGO,1,18,0.0
city_70,0.698,Male,No relevent experience,no_enrollment,Graduate,Humanities,3,500-999,Pvt Ltd,1,113,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,>20,50-99,Pvt Ltd,2,100,0.0
city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,never,23,0.0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Humanities,7,10000+,Pvt Ltd,2,56,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,1,190,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,8,50-99,Pvt Ltd,3,34,0.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,4,40,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,5000-9999,Pvt Ltd,2,16,0.0
city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,5,0.0
city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,6,10000+,Pvt Ltd,>4,57,0.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,Arts,3,10000+,Pvt Ltd,2,41,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,19,<10,Pvt Ltd,1,80,0.0
city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,148,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,3,8,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,86,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,500-999,Pvt Ltd,1,23,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,2,50,0.0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,1,8,0.0
city_160,0.92,Male,Has relevent experience,Full time course,High School,STEM,8,100-500,Pvt Ltd,1,13,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,2,96,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,>4,109,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16,<10,Pvt Ltd,>4,15,0.0
city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,7,1000-4999,NGO,4,6,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,18,0.0
city_36,0.893,Male,Has relevent experience,Full time course,Graduate,STEM,10,100-500,Public Sector,1,155,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,15,1000-4999,Pvt Ltd,>4,98,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,31,0.0
city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,8,100-500,Pvt Ltd,1,41,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Public Sector,2,64,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,2,87,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,Pvt Ltd,2,15,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,2,28,0.0
city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,1,60,0.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,167,0.0
city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,32,0.0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,3,39,0.0
city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,1,30,0.0
city_136,0.897,Male,Has relevent experience,Full time course,Graduate,Humanities,2,100-500,Pvt Ltd,never,40,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,8,0.0
city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,9,10/49,Pvt Ltd,2,50,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,4,28,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3,<10,Pvt Ltd,3,30,0.0
city_90,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,4,9,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,19,10/49,Pvt Ltd,2,74,0.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Early Stage Startup,>4,19,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,58,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,<10,Pvt Ltd,1,92,0.0
city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,3,66,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,314,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,1,26,0.0
city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,never,38,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,5000-9999,Pvt Ltd,1,6,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Public Sector,>4,140,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,Pvt Ltd,1,45,0.0
city_1,0.847,Male,Has relevent experience,Full time course,Masters,STEM,11,<10,Pvt Ltd,>4,13,0.0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,1,109,0.0
city_80,0.847,Male,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Public Sector,4,87,0.0
city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,19,500-999,Early Stage Startup,never,16,0.0
city_83,0.923,Other,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,4,30,0.0
city_136,0.897,Male,Has relevent experience,Part time course,Masters,STEM,6,50-99,Pvt Ltd,4,16,0.0
city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,38,0.0
city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,45,0.0
city_160,0.92,Male,Has relevent experience,Full time course,High School,Humanities,3,50-99,Funded Startup,1,264,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,5,50-99,Early Stage Startup,1,133,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,1,136,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,13,500-999,Funded Startup,1,20,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,22,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,6,50-99,NGO,1,39,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,2,4,0.0
city_116,0.743,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,2,31,0.0
city_116,0.743,Male,No relevent experience,no_enrollment,Graduate,STEM,15,500-999,Public Sector,never,74,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,High School,STEM,4,50-99,Pvt Ltd,1,81,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,1,44,0.0
city_175,0.7759999999999999,Male,No relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,never,114,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,77,0.0
city_36,0.893,Male,No relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,47,0.0
city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,11,100-500,Public Sector,1,15,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,2,126,0.0
city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,3,100-500,Pvt Ltd,2,12,0.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Funded Startup,>4,16,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,4,0.0
city_64,0.6659999999999999,Male,No relevent experience,Part time course,Masters,Humanities,2,10/49,Public Sector,2,81,0.0
city_97,0.925,Male,No relevent experience,no_enrollment,Primary School,STEM,9,50-99,Pvt Ltd,never,48,0.0
city_152,0.698,Male,No relevent experience,no_enrollment,High School,STEM,1,<10,Pvt Ltd,never,73,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,102,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,9,0.0
city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,24,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,3,26,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,36,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,2,43,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,18,500-999,Public Sector,4,53,0.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,4,32,0.0
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,never,102,0.0
city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,NGO,1,136,0.0
city_45,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,2,100,0.0
city_114,0.926,Female,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,200,0.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,107,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1,84,0.0
city_13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,1,114,0.0
city_45,0.89,Male,Has relevent experience,no_enrollment,High School,STEM,9,100-500,Pvt Ltd,1,69,0.0
city_90,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Pvt Ltd,4,86,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,27,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,1,48,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,12,0.0
